@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'so_IN went_VBD and_CC was_VBD nice_JJ be_VB there_RB','',positive
'went_VBD afterwards_RB','',neutral
'did_VBD not_RB think_VB would_MD do_VB ,_, but_CC hey_UH','',positive
'sat_VBP there_RB drawing_VBG and_CC uhm_UH rang_VBD and_CC was_VBD','',neutral
'am_VBP too_RB tired_JJ now_RB','',neutral
'want_VBP pose_VB serious_JJ out_RP there_RB chooses_VBZ read_VB','',neutral
'no_UH ,_, not_RB stupid_JJ for_IN of_IN that_IN may_MD be_VB wondering_VBG','',negative
'does_VBZ seem_VBN quite_RB obvious_JJ but_CC what_WP if_IN knew_VBP were_VBD gonna_VBG die_VB ,_, like_IN possibly_RB sooner_RB than_IN later_RB ,_, for_IN','',neutral
'have_VBP that_IN is_VBZ gonna_VBG die_VB ,_, probably_RB sooner_RB than_IN later_RB ,_, and_CC was_VBD angry_JJ because_IN of_IN has_VBZ made_VBN in_IN last_JJ few_JJ have_VBP cut_VB down_IN virtually_RB','',negative
'so_UH tried_VBD step_VB out_IN of_IN for_IN and_CC look_VB at_IN may_MD have_VB been_VBN viewing_VBG','',neutral
'','',neutral
'have_VBP wonderful_JJ that_IN love_VBP and_CC cherish_VB','',positive
'are_VBP virtually_RB unstoppable_JJ','',neutral
'then_RB start_VBP take_VB in_IN unexpected_JJ','',positive
'think_VBP constant_JJ ,_, and_CC ,_, ,_, and_CC','',negative
'so_RB decide_VBP join_VB','',neutral
'is_VBZ still_RB for_IN taking_VBG','',neutral
'goes_VBZ well_RB with_IN','',neutral
'leave_VBP there_RB with_IN renewed_JJ of_IN and_CC take_VB full_JJ of_IN','',neutral
'comes_VBZ in_IN with_IN of_IN and_CC','',negative
'think_VBP that_IN maybe_RB had_VBD too_RB many_JJ ,_, or_CC maybe_RB there_RB was_VBD small_JJ in_IN past_JJ that_IN has_VBZ presented_VBN from_IN being_VBG selected_VBN join_VB','',neutral
'begin_VBP prepare_VB hear_VB bad_JJ and_CC immediately_RB go_VB into_IN plan_VB out_RP next_JJ','',negative
'begins_VBZ speak_VB while_IN re_VBP planning_VBG ,_, \"_\'\' sorry_JJ have_VB tell_VB ,_, can_MD move_VB back_RB for_IN and_CC go_VB back_RB and_CC on_IN','',negative
',_, but_CC will_MD not_RB be_VB able_JJ welcome_VB into_IN could_MD do_VB and_CC explore_VB','',neutral
'so_UH what_WP do_VBP do_VBP','',neutral
'is_VBZ as_IN was_VBD given_VBN ,_, and_CC when_WRB heard_VBD was_VBD pissed_VBN','',negative
'see_VB ,_, knew_VBP had_VBD cheated_VBN','',neutral
lol_UH,'',positive
'so_RB imagine_VB when_WRB was_VBD about_IN engage_VB in_IN with_IN and_CC saw_VBD of_IN coming_VBG from_IN know_VBP where_WRB','',positive
'then_RB tells_VBZ that_IN gonna_VBG test_VB for_IN ,_, but_CC also_RB that_IN gonna_VBG have_VB test_VB for_IN','',neutral
'like_IN ,_, \"_\'\' for_IN what_WP','',positive
'could_MD not_RB answer_VB','',neutral
'really_RB ,_, what_WP did_VBD make_VB think_VBP','',positive
'would_MD have_VB given_VBN ,_, who_WP obviously_RB had_VBD little_JJ for_IN ,_, in_IN for_IN and_CC','',negative
'fortunately_RB ,_, came_VBD back_RB negative_JJ for_IN and_CC','',positive
'was_VBD of_IN thankful_JJ ,_, but_CC realized_VBD very_RB important_JJ during_IN','',positive
'realized_VBD that_IN belongs_VBZ fuck_VB','',negative
'second_JJ was_VBD pissed_VBN was_VBD because_IN not_RB only_RB was_VBD is_VBZ dying_VBG from_IN and_CC has_VBZ had_VBD entire_JJ that_IN have_VBP been_VBN ,_, but_CC has_VBZ not_RB taken_VBN appropriate_JJ of_IN that_IN with_IN should_MD be_VB taking_VBG','',negative
'never_RB took_VBD other_JJ than_IN','',neutral
'when_WRB first_JJ became_VBD was_VBD ,_, so_IN was_VBD pretty_RB fit_VB for_IN most_JJS','',neutral
'maybe_RB maintained_VBD in_IN because_IN thought_VBD that_IN could_MD somehow_RB','',neutral
'wonder_VBP what_WP changed_VBD about_IN','',positive
've_VBP asked_VBD about_IN ,_, and_CC has_VBZ never_RB really_RB given_VBD','',neutral
'but_CC think_VBP about_IN alot_RB ,_, and_CC wonder_VBP exactly_RB when_WRB did_VBD decide_VBP die_VB','',positive
'wonder_VBP what_WP would_MD have_VB made_VBD differently_RB had_VBD from_IN given_VBD different_JJ','',neutral
'would_MD choose_VBP live_VB ,_, or_CC would_MD choose_VBP die_VB','',neutral
'however_RB ,_, if_IN are_VBP so_RB compelled_VBN do_VB so_RB ,_, please_UH leave_VB and_CC','',neutral
'is_VBZ on_IN','',neutral
'going_VBG be_VB trashed_VBN','',negative
'even_RB tho_RB have_VBP on_IN which_WDT is_VBZ cause_IN sucks_VBZ','',negative
'usually_RB always_RB so_RB pumped_JJ for_IN','',positive
'seriously_RB dont_VBP know_VB what_WP am_VBP going_VBG do_VB at_IN','',neutral
'just_RB sucks_VBZ when_WRB known_VBD for_IN just_RB disappears_VBZ','',negative
';_: sjdf_RB ;_: ;_: fjlakjsf_RB','',neutral
'miss_VBP myrtle_JJ','',negative
'cried_VBD on_IN from_IN','',negative
for_IN,'',neutral
'hearbroken_VBG </3_EMO',</3,negative
/_:,'',neutral
'not_RB bad_JJ here_RB at_IN','',neutral
'just_RB annoyed_VBD','',negative
'good_UH b/c_UH def_RB dont_VBP have_VB move_VB out_RP right_RB now_RB','',neutral
'is_VBZ in_IN','',neutral
'maybe_RB wont_MD be_VB so_RB bad_JJ','',neutral
'then_RB convince_VB move_VB out_RP with_IN','',neutral
'since_IN wanted_VBD get_VB with_IN is_VBZ now_RB moving_VBG away_RB b/c_RB of_IN freaking_JJ','',negative
'look_VBP at_IN','',neutral
'gnite_UH darlin_UH','',neutral
'well_UH ,_, well_UH ,_, well_UH','',neutral
hahaha_UH,'',positive
'well_UH ,_, surprised_VBD that_IN actually_RB found_VBD','',positive
'so_UH searched_VBD for_IN and_CC finally_RB found_VBD','',neutral
hahaha_UH,'',positive
'so_RB ,_, drop_VB by_IN and_CC tell_VB what_WP of_IN are_VBP up_RP','',neutral
'so_RB missed_VBD cool_JJ met_VBD at_IN','',negative
'not_RB religious_JJ like_IN or_CC societal_JJ like_IN shaking_VBG ,_, but_CC personal_JJ','',neutral
'and_CC how_WRB can_MD possibly_RB develop_VB more_RBR and_CC fewer_JJ in_IN','',neutral
'granted_VBN ,_, not_RB global_JJ ,_, ,_, just_RB big_JJ','',neutral
'like_IN in_IN','',neutral
'want_VBP next_JJ be_VB lived_VBN on_IN','',neutral
'and_CC how_WRB can_MD start_VBP now_RB','',neutral
'of_IN most_JJS surprising_JJ about_IN whole_JJ is_VBZ how_WRB much_RB easier_JJR was_VBD establish_VB new_JJ when_WRB was_VBD on_IN ,_, as_IN opposed_VBD being_VBG at_IN','',positive
'makes_VBZ that_IN there_EX is_VBZ for_IN or_CC who_WP successfully_RB gets_VBZ straight_JJ or_CC sober_JJ other_JJ than_IN where_WRB live_VBP','',neutral
'so_RB anyway_RB','',neutral
'','',neutral
'not_RB advocating_VBG ,_, or_CC','',neutral
'but_CC do_VBP know_VB of_IN of_IN','',negative
'like_VB say_VB that_IN are_VBP more_RBR active_JJ and_CC crunchy_JJ','',neutral
'but_CC alas_RB ,_, are_VBP not_RB yet_RB','',negative
'*_UH when_WRB come_VBP from_IN ,_, first_JJ do_VBP is_VBZ put_VB on_IN','',neutral
'but_CC when_WRB started_VBD thinking_VBG about_IN do_VBP regularly_RB that_IN enjoy_VBP ,_, definitely_RB of_IN','',positive
'*_UH other_JJ ,_, and_CC get_VBP and_CC','',neutral
'and_CC come_VBP away_RB with_IN cutest_JJS ever_RB','',neutral
'*_UH absolutely_RB adore_VBP is_VBZ going_VBG outdoor_JJ at_IN during_IN','',positive
'*_UH when_WRB not_RB working_VBG ,_, have_VBP been_VBN known_VBN take_VB on_IN :_: just_RB and_CC currently_RB enjoying_VBG','',positive
'maybe_RB after_IN ends_VBZ ,_, will_MD be_VB able_JJ start_VB new_JJ','',neutral
'how_WRB very_RB telling_VBG','',neutral
'is_VBZ not_RB good_JJ','',negative
'and_CC like_IN are_VBP what_WP come_VBP','',neutral
'*_UH happy_JJ taste_VB new_JJ of_IN love_VBP try_VB new_JJ ,_, but_CC when_WRB comes_VBZ ordering_VBG ,_, always_RB','',positive
and_CC,'',neutral
'*_UH of_IN keeps_VBZ from_IN going_VBG when_WRB really_RB tired_JJ','',negative
'or_CC just_RB totally_RB mental_JJ that_IN do_VBP','',neutral
'how_WRB do_VBP think_VBP can_MD instill_VB more_RBR meaningful_JJ into_IN','',neutral
'\"_\'\' of_IN after_IN sitting_VBG at_IN folding_VBG selling_VBG comic_JJ is_VBZ truly_RB pathetic_JJ','',negative
'can_MD be_VB when_WRB comes_VBZ buy_VB','',negative
'-_: ,_, whom_WP had_VBD of_IN at_IN ,_, from_IN conversational_JJ on_IN what_WP could_MD learn_VB from_IN european_JJ','',positive
'really_RB enjoyed_VB at_IN ,_, of_IN rare_JJ and_CC exclusive_JJ and_CC and_CC who_WP brought_VBD about_IN','',positive
'do_VB not_RB sweat_VB ,_, just_RB :_: traveled_VBD and_CC half_JJ down_IN on_IN with_IN attained_VBD storied_JJ by_IN agreeing_VBG drive_VB ,_, arrived_VBD after_IN opened_VBD ,_, stayed_VBD until_IN ,_, then_RB went_VBD right_RB back_RB','',neutral
',_, in_IN other_JJ ,_, was_VBD full_JJ of_IN and_CC stalking_VBG','',neutral
debuts_VBZ,'',neutral
'met_VBD awful_JJ of_IN fine_JJ ,_, but_CC hated_VBD taking_VBG up_RP much_RB of_IN ;_: knows_VBZ by_IN there\'s_VBZ of_IN waiting_VBG trudge_VB through_IN between_IN ,_, and_CC thousand_JJ attend_VB','',negative
'there_EX were_VBD direct_VB or_CC ,_, though_IN was_VBD not_RB hard_JJ find_VB ask_VB of_IN','',neutral
'there_EX were_VBD of_IN with_IN and_CC and_CC totes_RB ,_, and_CC and_CC on_IN certain_JJ attract_VB ,_, and_CC even_RB of_IN entice_VB stray_JJ','',neutral
'of_IN in_IN off_IN ,_, and_CC and_CC whipping_VBG of_IN around_IN','',neutral
'was_VBD ,_, on_IN','',neutral
'after_IN passed_VBD by_IN large_JJ promising_JJ ,_, as_IN well_RB as_IN haunted_JJ and_CC possibly_RB or_CC in_IN ,_, decided_VBD turn_VB around_RP and_CC stop_VB at_IN little_JJ passed_VBD on_IN','',neutral
'hurried_VBD back_RB from_IN gray_JJ of_IN and_CC ,_, followed_VBD close_JJ behind_IN by_IN haunted_JJ who\'d_MD just_RB bought_VBD cheap_JJ for_IN stable_JJ and_CC were_VBD now_RB jonesing_VBG for_IN independent_JJ','',neutral
'love_VBP walking_VBG around_IN for_IN buy_VB ,_, and_CC traveling_VBG less_JJR than_IN arrive_VB at_IN of_IN will_MD not_RB raise_VB too_RB many_JJ personal_JJ ,_, let_VB tell_VBP','',positive
'also_RB really_RB glad_JJ had_VBD with_IN ,_, since_IN knew_VBD of_IN faces_VBZ that_IN didn_VBD ;_: made_VBD fine_JJ ,_, though_RB of_IN would_MD occasionally_RB wander_VB away_RB from_IN other_JJ in_IN of_IN old_JJ of_IN who_WP framed_VBD though_RB unsure_JJ as_IN of_IN was_VBD','',positive
'actually_RB ,_, think_VBP maybe_RB best_JJS about_IN is_VBZ how_WRB is_VBZ of_IN pressed_VBD together_RB ,_, placed_VBD near_IN seemingly_RB without_IN much_JJ for_IN heard_VBD was_VBD different_JJ in_IN prior_RB ,_, with_IN multiple_JJ selling_VBG and_CC );_: if_IN in_IN and_CC on_IN were_VBD not_RB comprehensive_JJ of_IN english-language_JJ non-superhero_JJ ,_, there_EX was_VBD at_IN least_JJ enough_RB manage_VB of_IN','',neutral
'look_VB only_RB at_IN ,_, imagine_VB that_IN there_EX was_VBD as_IN of_IN','',neutral
'there_EX was_VBD nowhere_RB sit_VB in_IN ,_, since_IN got_VBD there_RB late_JJ ,_, so_IN sort_VBP of_IN drifted_VBN in_IN and_CC out_IN of_IN hearing_VBG','',neutral
'behind_IN turned_VBD else_RB and_CC whispered_VBD \"_\'\' just_RB like_IN','',neutral
'talk_VB was_VBD different_JJ ,_, highly_RB entertaining_JJ ,_, digression-prone_JJ by_IN through_IN and_CC ,_, moderated_VBD by_IN and_CC with_IN extra_JJ from_IN ,_, who_WP was_VBD seated_VBN in_IN of_IN','',positive
'was_VBD particularly_RB brusque_RB at_IN ,_, at_IN least_JJS from_IN among_IN ,_, but_CC found_VBD be_VB consistently_RB most_JJS emphatic_JJ and_CC friendly_JJ around_IN','',neutral
'tried_VBD follow_VB of_IN not_RB buying_VBG on_IN first_JJ around_IN ,_, but_CC did_VBD not_RB quite_RB hold_VB','',neutral
got_VBD,'',neutral
'by_IN &_CC reviewed_VBD of_IN few_JJ ago_RB ;_: having_VBG walked_VBD away_RB from_IN ,_, and_CC indeed_RB entire_JJ ,_, suddenly_RB realized_VBN forgotten_VBD actually_RB tell_VB who_WP was_VBD -_: of_IN','',positive
'edited_VBD by_IN new_JJ of_IN funny_JJ ,_, comics-heavy_JJ devoted_VBN entirely_RB finest_JJ in_IN and_CC pornographic_JJ -_: creator\'s_JJ ,_, and_CC assure_VBP that_IN is_VBZ in_IN real_JJ exactly_RB portrays_VBZ in_IN','',neutral
'edited_VBD by_IN &_CC mentioned_VBD ,_, but_CC did_VBD not_RB note_VB that_IN also_RB got_VBD hard_JJ of_IN','',neutral
'&_CC pluck_VB in_IN of_IN by_IN surely_RB can_MD not_RB be_VB only_JJ of_IN mighty_JJ &_CC pluck_VB ;_: still_RB ,_, ve_VBP never_RB seen_VBN in_IN ,_, though_RB had_VBD at_IN','',neutral
':_: by_IN various_JJ from_IN of_IN ,_, free_JJ ,_, parodying_VBG original_JJ of_IN','',neutral
'by_IN debuted_VBD at_IN ,_, probably_RB of_IN ,_, and_CC ve_VBP gushed_VBN enough_RB already_RB ;_: when_WRB went_VBD ,_, became_VBD momentarily_RB transfixed_JJ with_IN and_CC murmured_VBD \"_\'\' want_VBP make_VB like_IN \"_\'\'','',neutral
':_: romantic_JJ by_IN various_JJ debuted_VBD at_IN ,_, newest_JJS in_IN adhouse\'s_VBZ of_IN ,_, strictly_RB devoted_VBN romance_VB','',neutral
r_VBP,'',neutral
'so_RB was_VBD nice_JJ','',positive
'of_IN good_JJ have_VB ,_, and_CC good_JJ shake_VB','',positive
'hope_VBP do_VB again_RB ,_, and_CC add_VB on_IN few_JJ more_RBR','',neutral
is_VBZ,'',neutral
'think_VBP in_IN of_IN or_CC of_IN ,_, can_MD not_RB remember_VB which_WDT ,_, but_CC there\'s_RB so_RB much_RB in_IN actually_RB sleep_VB','',neutral
'no_UH ,_, alright_UH ,_, ve_VBP had_VBD of_IN come_VB with_IN','',neutral
'of_IN have_VBP found_VBN little_JJ strange_JJ ;_: think_VBP of_IN break_VBP up_RP with_IN in_IN ,_, as_IN if_IN need_VBP anymore_RB','',positive
'most_JJS of_IN ,_, sit_VBP in_IN','',neutral
'try_VB and_CC remedy_VB ,_, spend_VBP reading_VBG','',neutral
'how_WRB important_JJ can_MD be_VBP','',neutral
'but_CC was_VBD good_JJ ,_, and_CC if_IN did_VBD have_VB where_WRB had_VBD with_IN ,_, well_UH ,_, now_RB know_VB what_WP means_VBZ','',positive
'sometimes_RB ,_, can_MD not_RB reading_VBG about_IN ,_, though_RB','',neutral
'did_VBD not_RB always_RB have_VB','',neutral
think_VBP,'',neutral
'not_RB sleeping_VBG has_VBZ terrible_JJ of_IN playing_VBG with_IN','',neutral
'really_RB do_VBP when_WRB there\'s_RB','',neutral
'do_VBP go_VBP again_RB','',neutral
',_, but_CC might_MD be_VB','',neutral
'but_CC think_VBP work_VBP on_IN','',neutral
'how_WRB else_RB would_MD keep_VBP straight_JJ','',neutral
'can_MD not_RB always_RB read_VB about_IN ,_, or_CC whatever_UH may_MD be_VB','',neutral
'tell_VB ,_, but_CC do_VBP not_RB go_VB','',neutral
'weigh_VBP about_IN ,_, about_IN ,_, \"_\'\' ,_, do_VBP not_RB have_VB that_WDT seems_VBZ be_VB wrong_JJ with_IN have_VBP weird_JJ on_IN','',positive
'from_IN when_WRB was_VBD','',neutral
'and_CC there\'s_VBZ on_IN','',neutral
'would_MD say_VB was_VBD from_IN drunken_JJ of_IN ,_, but_CC ve_VBP never_RB blacked_VBN out_RP','',neutral
'oh_UH ,_, get_VBP drunk_JJ ,_, but_CC seems_VBZ happen_VB where_WRB forget_VBP','',neutral
'remember_VBP second_JJ ,_, horrific_JJ leaning_VBG over_IN and_CC puking_VBG','',negative
'selective_JJ ,_, say_VBP','',neutral
'think_VBP be_VB at_IN ,_, but_CC menial_JJ','',neutral
'spend_VBP most_JJS of_IN in_IN typing_VBG and_CC filing_VBG ,_, thinking_VBG about_IN what_WP read_VBP before_RB ,_, trying_VBG process_VB ,_, trying_VBG figure_VB out_RP what_WP is/has_VBZ been_VBN happening_VBG last_JJ ,_, read_VBP as_IN lay_VBP dying_VBG by_IN','',neutral
'of_IN confusing_JJ','',neutral
'think_VBP had_VBD','',neutral
'at_IN ,_, and_CC left_VBD at_IN','',neutral
'unless_IN returned_VBD','',neutral
'when_WRB nice_JJ','',neutral
just_RB,'',neutral
'takes_VBZ by_IN','',neutral
'so_RB often_RB ,_, walk_VBP around_IN','',neutral
'of_IN ,_, and_CC ,_, choppy_JJ from_IN ,_, only_RB slightly_RB','',neutral
'soon_RB will_MD be_VB frozen_JJ ,_, walking_VBG on_IN top_JJ of_IN','',neutral
'just_RB like_IN','',neutral
'amble_VBP around_IN ,_, and_CC are_VBP slowly_RB thinning_VBG out_RP','',neutral
',_, on_IN other_JJ ,_, have_VB go_VB','',negative
'should_MD have_VB brought_VBN with_IN then_RB could_MD read_VB at_IN','',neutral
'suppose_VBP should_MD annoy_VB but_CC doesn_VBZ begin_VBP take_VB off_RP','',negative
'but_CC swim_VBP in_IN ,_, right_RB','',neutral
'can_MD not_RB be_VB bad_JJ','',neutral
'stare_VBP as_IN dangle_VBP into_IN in_IN','',positive
'is_VBZ in_IN ,_, and_CC think_VBP thinks_VBZ is_VBZ wrong_JJ with_IN is_VBZ wrong_JJ ,_, but_CC still_RB do_VBP not_RB know_VB what_WP','',neutral
'walks_VBZ by_IN and_CC says_VBZ ,_, but_CC do_VBP not_RB know_VB what_WP ,_, and_CC singing_VBG ,_, but_CC can_MD not_RB tune_VB','',neutral
think_VBP,'',neutral
'but_CC where_WRB else_RB would_MD know_VBP from_IN','',neutral
'is_VBZ right_RB','',neutral
'just_RB throw_VB in_IN','',neutral
'tingles_VBZ as_IN hit_VBP and_CC sink_VBP ,_, blowing_VBG','',neutral
'for_IN first_JJ in_IN feel_VBP completely_RB normal_JJ','',neutral
'except_IN for_IN','',neutral
'what_WP suck-ass_JJ turned_VBD out_RP be_VB','',negative
'was_VBD fucked_VBN up_RP','',negative
'like_IN in_IN on_IN bad_JJ up_RP','',negative
'can_MD borrow_VBP','',neutral
',_, ve_VBP been_VBN treated_VBN like_IN of_IN for_IN past_JJ of_IN ,_, and_CC did_VBD not_RB even_RB do_VBP at_IN deserve_VB','',negative
'and_CC then_RB of_IN played_VBD that_WDT made_VBD think_VBP of_IN ,_, and_CC suddenly_RB ,_, so_RB depressed_JJ that_IN want_VBP do_VB is_VBZ go_VB curl_VB up_RP in_IN and_CC die_VB','',negative
'and_CC now_RB main_JJ in_IN has_VBZ come_VB','',negative
'','',neutral
'but_CC for_IN now_RB ,_, go_VBP hide_VB','',neutral
'last_JJ at_IN was_VBD nuts-_JJ was_VBD first_JJ that_IN can_MD remember_VB where_WRB was_VBD putting_VBG in_IN in_IN ,_, really_RB busting_VBG are_VBP going_VBG well_RB and_CC feel_VBP like_IN ties_VBZ in-_IN which_WDT really_RB like_IN','',negative
'nice_JJ of_IN being_VBG able_JJ put_VB together_RB in_IN','',neutral
'sure_JJ by_IN now_RB most_JJS heard_VBD about_IN really_RB sad_JJ and_CC of_IN ,_,','',negative
'pretty_RB awful-_JJ there\'s_RB not_RB much_RB else_RB say_VB about_IN','',negative
'found_VBD out_RP about_IN on_IN and_CC was_VBD just_RB shocked_JJ','',positive
'even_RB just_RB last_JJ there_RB is_VBZ definite_JJ in_IN around_IN that_IN is_VBZ pretty_RB sad_JJ','',negative
'really_RB can_MD not_RB imagine_VB what_WP and_CC are_VBP going_VBG through_IN right_RB now_RB because_IN really_RB unnecessary_JJ did_VBD not_RB have_VB die_VB and_CC probably_RB saddest_JJS','',negative
'anyways_UH ,_, not_RB sure_JJ there\'s_RB else_RB can_MD add_VB has_VBZ not_RB been_VBN said_VBD over_IN and_CC over_IN','',neutral
'was_VBD so_RB fun_JJ seeing_VBG from_IN back-_RB ran_VBD into_IN and_CC went_VBD out_RP see_VB so_RB was_VBD just_RB so_RB fun_JJ','',positive
'and_CC are_VBP getting_VBG little_JJ intense_JJ but_CC ve_VBP found_VBN that_IN can_MD do_VB just_RB need_VBP stay_VB focused_VBN','',neutral
'turns_VBZ on_IN how_WRB weird_JJ','',positive
'and_CC am_VBP excited_JJ about_IN little_JJ haha_UH','',positive
'last_JJ was_VBD so_RB busy_JJ that_IN just_RB trashed_VBD','',neutral
'would_MD be_VB so_RB proud_JJ of_IN','',positive
',_, rainy_JJ','',neutral
'took_VBD again_RB','',neutral
'did_VBD not_RB see_VB on_IN so_IN was_VBD surprised_VBN find_VB at_IN','',positive
'once_RB got_VBD of_IN and_CC started_VBD down_IN got_VBD turned_VBN on_IN because_IN started_VBD acting_VBG jumpy_JJ ,_, darting_VBG over_IN ,_, picking_VBG up_RP ,_, randomly_RB chewing_VBG on_IN ,_, probably_RB wanted_VBN play_VB but_CC there\'s_RB not_RB much_RB for_IN on_IN especially_RB on_IN down_IN steep_JJ','',neutral
'was_VBD surprised_VBN see_VB sitting_VBG so_RB still_RB ;_: spastic_JJ must_MD have_VB been_VBN turned_VBN off_RP','',positive
'\'_\'\' started_VBD off_RP with_IN ;_: year-old_JJ shepard-pitbull_JJ','',neutral
'has_VBZ bad_JJ left_JJ which_WDT do_VBP not_RB think_VB has_VBZ','',neutral
'during_IN were_VBD calling_VBG since_IN was_VBD nameless_JJ because_IN when_WRB was_VBD laying_VBG on_IN back_RB in_IN would_MD kick_VB like_IN was_VBD riding_VBG ;_: wrote_VBD down_IN on_IN but_CC guess_VBP did_VBD not_RB like_IN','',neutral
x_UH,'',neutral
was_VBD,'',neutral
'was_VBD fun-filled_JJ','',positive
turned_VBD,'',neutral
'jumped_VBN in_IN and_CC blew_VBD','',neutral
cried_VBD,'',negative
'lol_UH [_UH are_VBP cute_JJ ,_, no_UH','',positive
'was_VBD scared_VBN see_VB with_IN','',negative
'made_VBD more_RBR scared_JJ','',negative
'first_JJ tore_VBD up_RP','',negative
'and_CC tore_VBD up_RP','',neutral
'😄_EMO was_VBD really_RB yummy_JJ',😄,positive
'is_VBZ of_IN','',neutral
'think_VBP has_VBZ on_IN x_UH','',positive
'adore_VBP with_IN','',positive
<_UH,'',neutral
'did_VBD not_RB even_RB think_VBP about_IN what_WP was_VBD wearing_VBG or_CC and_CC just_RB left_VBD','',neutral
'','',neutral
'looked_VBD tired_JJ','',neutral
'har_UH har_UH','',neutral
'goes_VBZ show_VB have_VBP bigger_JJR than_IN ,_, dearest_UH','',positive
xddd_UH,'',neutral
'xd_UH oh_UH well_UH ~_: was_VBD coolio_JJ','',neutral
'need_VBP new_JJ','',neutral
'was_VBD sooo_RB fun_JJ','',positive
'was_VBD like_IN exciting_JJ where_WRB walked_VBD in_IN','',positive
'was_VBD like_IN in_IN and_CC so_RB','',neutral
'and_CC so_RB try_VBP warm_VB up_RP','',neutral
',_, suck_VBP','',negative
'do_VBP not_RB know_VB','',neutral
'anywho_UH ,_, was_VBD awesome_JJ','',positive
'so_UH ,_, is_VBZ where_WRB begin_VBP','',neutral
'and_CC of_IN attended_VBD','',neutral
'as_IN walked_VBD','',neutral
'and_CC even_RB more_JJR','',neutral
'with_IN ,_, should_MD get_VB for_IN surviving_VBG long_JJ with_IN','',neutral
'then_IN met_VBD','',neutral
'that_IN too_RB','',neutral
'because_IN have_VBP snazzy_JJ','',neutral
'check_VB out_RP on_IN','',neutral
'anywho_UH ,_, got_VBD really_RB interesting_JJ','',positive
'\"_\'\' unexpected_JJ from_IN past_JJ with_IN resurface_VB','',positive
'and_CC guess_VBP what_WP','',positive
'saw_VBD during_IN','',neutral
'have_VBP not_RB seen_VBN in_IN like_IN','',positive
'then_RB ,_, unexpected_JJ too_RB','',positive
'as_IN for_IN ,_, got_VBD \"_\'\' will_MD find_VB by_IN helping_VBG','',positive
'eff_UH likes_VBZ','',neutral
'was_VBD pretty_RB good_JJ','',positive
'check_VB out_RP \"_\'\' little_JJ \"_\'\'','',neutral
'and_CC then_RB meet_VB \"_\'\' \"_\'\'','',neutral
x_UH,'',neutral
'first_JJ was_VBD in_IN','',negative
'xd_UH yes_UH ,_, was_VBD baring_VBG ,_, and_CC then_RB popped_VBD','',neutral
'anywho_UH ~_: was_VBD fun_JJ','',positive
'am_VBP going_VBG do_VB again_RB next_JJ for_IN fun_JJ','',positive
'interact_VB ended_VBN up_RP being_VBG whole_JJ better_JJR than_IN had_VBD expected_VBN','',neutral
'stand_VBP by_IN ,_, sinking_VBG slowly_RB ,_, being_VBG sucked_VBN beneath_IN of_IN cool_JJ ,_, wet_JJ','',neutral
back_RB,'',neutral
'enormous_JJ of_IN gray_JJ ,_, only_RB momentarily_RB visible_JJ as_IN are_VBP back-lit_JJ by_IN silent_JJ ,_, random_JJ','',neutral
'stretch_VBP out_RP as_IN far_RB as_IN will_MD reach_VB just_RB as_IN first_JJ of_IN','',neutral
'being_VBG tallest_JJS on_IN in_IN and_CC living_VBG write_VB about_IN','',neutral
'although_IN likes_VBZ point_VB out_RP that_IN for_IN is_VBZ','',neutral
'regardless_RB of_IN temporal_JJ as_IN far_RB as_IN is_VBZ concerned_VBN ,_, still_RB moves_VBZ ahead_RB at_IN frighteningly_RB rapid_JJ','',negative
'ordered_VBD first_JJ of_IN who_WP on_IN','',neutral
'no_UH ,_, not_RB new_JJ first_JJ ,_, black_JJ and_CC white_JJ ago_RB suck_VB first_JJ first_JJ','',negative
'sorry_JJ but_CC british_JJ','',neutral
'historical_JJ was_VBD having_VBG as_IN and_CC wanted_VBD go_VB','',neutral
'assumed_VBD with_IN in_IN and_CC working_VBG keep_VB there_RB that_IN would_MD just_RB be_VB and_CC ;_: little_RB did_VBD know_VBP that_IN invited_VBD accompany_VB','',positive
'on_IN ,_, put_VB in_IN','',positive
'am_VBP totally_RB going_VBG start_VB','',positive
'used_VBD have_VB done_VBN by_IN so_RB maybe_RB will_MD return_VB','',neutral
'am_VBP actively_RB seeking_VBG and_CC other_JJ ,_, however_RB ,_, if_IN find_VBP want_VBP get_VB out_IN of_IN allow_VB move_VB quickly_RB','',neutral
'and_CC on_IN ,_, enjoy_VB of_IN','',positive
'well_UH ,_, re_VBP half-way_JJ through_IN','',neutral
'can_MD not_RB believe_VB','',positive
amazing_JJ,'',positive
'will_MD sightsee_VB there_RB and_CC then_RB take_VB in_IN','',neutral
'from_IN there_RB on_IN and_CC then_IN','',neutral
wow_UH,'',positive
'there_EX is_VBZ or_CC everywhere_RB look_VBP','',neutral
'or_CC was_VBD awesome_JJ','',positive
'is_VBZ still_RB standing_VBG for_IN see_VB is_VBZ well_RB ,_, feel_VBP very_RB lucky_JJ','',positive
amazing_JJ,'',positive
'enter_VB was_VBD about_IN','',neutral
'in_IN close_JJ quite_RB early_RB ,_, so_RB by_IN got_VBD in_IN did_VBD not_RB have_VB whole_JJ of_IN see_VB','',neutral
'ah_UH well_UH','',neutral
at_IN,'',neutral
