@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'cinema_NNP sewer_NNP #19_HT edited_VBD by_IN robin_NNP bougie_NNP (_-LRB- new_JJ issue_NN of_IN the_DT funny_JJ ,_, comics-heavy_JJ pamphlet-format_NN magazine_NN devoted_VBN entirely_RB to_TO the_DT finest_JJ in_IN exploitation_NN and_CC pornographic_JJ film_NN -_: a_DT creator\'s_JJ personality-powered_NN publication_NN ,_, and_CC i_PRP assure_VBP you_PRP that_IN robin_NNP bougie_NNP is_VBZ in_IN real_JJ life_NN exactly_RB the_DT way_NN he_PRP portrays_VBZ himself_PRP in_IN the_DT mag_NN','',neutral
'comics_NNP comics_NNP #1_HT -2_CD edited_VBD by_IN timothy_NNP hodler_NNP &_CC dan_NNP nadel_NNP (_-LRB- i_PRP mentioned_VBD this_DT yesterday_NN ,_, but_CC did_VBD not_RB note_VB that_IN i_PRP also_RB got_VBD a_DT hard_JJ copy_NN of_IN issue_NN #1_HT','',neutral
'fuzz_NN &_CC pluck_VB in_IN splitsville_NNP #4_HT (_-LRB- of_IN 5_CD )_-RRB- by_IN ted_NNP stearn_NNP (_-LRB- surely_RB i_PRP can_MD not_RB be_VB the_DT only_JJ fan_NN of_IN the_DT mighty_JJ fuzz_NN &_CC pluck_VB ;_: still_RB ,_, i_PRP ve_VBP never_RB seen_VBN this_DT in_IN a_DT store_NN ,_, though_RB fantagraphics_NNP had_VBD it_PRP at_IN their_PRP$ table_NN','',neutral
'2_CD #1_HT :_: heavy_NNP metal_NNP by_IN various_JJ (_-LRB- from_IN house_NN of_IN twelve_CD ,_, a_DT free_JJ giveaway_NN show_NN debut_NN ,_, parodying_VBG the_DT original_JJ movie_NN version_NN of_IN the_DT magazine_NN','',neutral
'ninja_NNP by_IN brian_NNP chippendale_NNP (_-LRB- debuted_VBD at_IN the_DT show_NN ,_, probably_RB the_DT book_NN of_IN the_DT show_NN ,_, and_CC i_PRP ve_VBP gushed_VBN enough_RB already_RB ;_: when_WRB i_PRP went_VBD to_TO rick_NNP veitch\'s_NNP table_NN ,_, he_PRP became_VBD momentarily_RB transfixed_JJ with_IN the_DT transfixed_NN and_CC murmured_VBD \"_\'\' i_PRP want_VBP to_TO make_VB a_DT book_NN like_IN this_DT !_. \"_\'\'','',neutral
'project_NN :_: romantic_JJ by_IN various_JJ (_-LRB- debuted_VBD at_IN the_DT show_NN ,_, the_DT newest_JJS in_IN adhouse\'s_VBZ project_NN series_NNS of_IN anthologies_NNS ,_, this_DT one_NN strictly_RB devoted_VBN to_TO romance_VB comics_NNS','',neutral
r_VBP,'',neutral
'so_RB it_PRP was_VBD a_DT nice_JJ trip_NN','',positive
'a_DT lot_NN of_IN good_JJ things_NNS to_TO have_VB ,_, and_CC good_JJ hands_NNS to_TO shake_VB','',positive
'i_PRP hope_VBP to_TO do_VB it_PRP again_RB ,_, and_CC add_VB on_IN a_DT few_JJ more_RBR convention_NN experience_NN points_NNS','',neutral
'my_PRP$ mother_NN is_VBZ a_DT fis_NNP','',neutral
'i_PRP think_VBP it\'s_PRP in_IN the_DT gulf_NNP of_IN mexico_NNP or_CC the_DT gulf_NNP of_IN california_NNP ,_, i_PRP can_MD not_RB remember_VB which_WDT ,_, but_CC there\'s_RB so_RB much_RB oxygen_NN in_IN the_DT water_NN they_PRP actually_RB sleep_VB','',neutral
'no_UH ,_, it\'s_PRP alright_UH ,_, i_PRP ve_VBP had_VBD a_DT lot_NN of_IN time_NN to_TO come_VB to_TO terms_NNS with_IN this_DT','',neutral
'some_DT of_IN my_PRP$ girlfriends_NNS have_VBP found_VBN it_PRP a_DT little_JJ strange_JJ ;_: i_PRP think_VBP it\'s_PRP one_CD of_IN the_DT reasons_NNS they_PRP break_VBP up_RP with_IN me_PRP in_IN the_DT end_NN ,_, as_IN if_IN they_PRP need_VBP anymore_RB reasons_NNS','',positive
'most_JJS of_IN the_DT time_NN ,_, i_PRP sit_VBP in_IN a_DT chair_NN','',neutral
'to_TO try_VB and_CC remedy_VB this_DT ,_, i_PRP spend_VBP my_PRP$ nights_NNS reading_VBG','',neutral
'how_WRB important_JJ can_MD they_PRP be_VBP','',neutral
'but_CC it_PRP was_VBD a_DT good_JJ read_NN ,_, and_CC if_IN i_PRP did_VBD have_VB a_DT dream_NN where_WRB i_PRP had_VBD sex_NN with_IN my_PRP$ mother_NN ,_, well_UH ,_, now_RB i\'d_PRP know_VB what_WP it_PRP means_VBZ','',positive
'sometimes_RB ,_, i_PRP can_MD not_RB reading_VBG about_IN this_DT condition_NN ,_, though_RB','',neutral
'i_PRP did_VBD not_RB always_RB have_VB this_DT problem_NN','',neutral
'i_PRP think_VBP','',neutral
'all_DT this_DT not_RB sleeping_VBG has_VBZ a_DT terrible_JJ way_NN of_IN playing_VBG with_IN your_PRP$ memory_NN','',neutral
'they_PRP really_RB do_VBP when_WRB there\'s_RB no_DT end_NN','',neutral
'do_VBP i_PRP go_VBP to_TO work_NN again_RB tomorrow_NN morning_NN','',neutral
'it\'s_PRP sunday_NNP ,_, but_CC tomorrow_NN might_MD be_VB a_DT holiday_NN','',neutral
'but_CC i_PRP think_VBP i_PRP work_VBP on_IN that_DT holiday_NN','',neutral
'how_WRB else_RB would_MD i_PRP keep_VBP all_DT these_DT days_NNS straight_JJ','',neutral
'i_PRP can_MD not_RB always_RB read_VB about_IN this_DT condition_NN ,_, or_CC whatever_UH it_PRP may_MD be_VB','',neutral
'i\'d_PRP tell_VB my_PRP$ doctor_NN ,_, but_CC i_PRP do_VBP not_RB go_VB to_TO a_DT doctor_NN','',neutral
'i_PRP weigh_VBP about_IN 180_CD lbs_NNS ,_, i\'m_PRP about_IN 5_CD ,_, 10_CD \"_\'\' ,_, i_PRP do_VBP not_RB have_VB anything_NN that_WDT seems_VBZ to_TO be_VB wrong_JJ with_IN me_PRP ._. i_PRP have_VBP these_DT weird_JJ scars_NNS on_IN my_PRP$ neck_NN','',positive
'something_NN from_IN when_WRB i_PRP was_VBD a_DT kid_NN','',neutral
'and_CC there\'s_VBZ the_DT scar_NN on_IN my_PRP$ lip_NN','',neutral
'i_PRP would_MD say_VB it_PRP was_VBD from_IN some_DT drunken_JJ night_NN of_IN excess_NN ,_, but_CC i_PRP ve_VBP never_RB blacked_VBN out_RP either_DT','',neutral
'oh_UH ,_, i_PRP get_VBP drunk_JJ ,_, but_CC nothing_NN seems_VBZ to_TO happen_VB to_TO me_PRP where_WRB i_PRP forget_VBP','',neutral
'i_PRP remember_VBP every_DT second_JJ ,_, every_DT horrific_JJ moment_NN leaning_VBG over_IN a_DT toilet_NN and_CC puking_VBG','',negative
'selective_JJ memory_NN ,_, they_PRP say_VBP','',neutral
'you\'d_PRP think_VBP that\'d_PRP be_VB a_DT problem_NN at_IN work_NN ,_, but_CC it\'s_PRP menial_JJ stuff_NN','',neutral
'i_PRP spend_VBP most_JJS of_IN my_PRP$ time_NN in_IN my_PRP$ cube_NN typing_VBG and_CC filing_VBG ,_, thinking_VBG about_IN what_WP i_PRP read_VBP the_DT night_NN before_RB ,_, trying_VBG to_TO process_VB it_PRP ,_, trying_VBG to_TO figure_VB out_RP what_WP is/has_VBZ been_VBN happening_VBG to_TO me_PRP ._. last_JJ night_NN ,_, i_PRP read_VBP as_IN i_PRP lay_VBP dying_VBG by_IN william_NNP faulkner_NNP','',neutral
'it\'s_PRP kind_NN of_IN confusing_JJ','',neutral
'i_PRP think_VBP he_PRP had_VBD a_DT point_NN','',neutral
'i\'m_PRP at_IN work_NN ,_, and_CC i_PRP left_VBD the_DT book_NN at_IN home_NN','',neutral
'unless_IN i_PRP returned_VBD it_PRP to_TO the_DT library_NN','',neutral
'when_WRB it\'s_PRP nice_JJ','',neutral
'just_RB my_PRP$ books_NNS these_DT days_NNS','',neutral
'my_PRP$ walk_NN takes_VBZ me_PRP by_IN lake_NNP calhoun_NNP','',neutral
'every_DT so_RB often_RB ,_, i_PRP walk_VBP around_IN it_PRP','',neutral
'a_DT shelf_NN of_IN clouds_NN cover_NN the_DT sky_NN ,_, and_CC calhoun_NNP ,_, choppy_JJ from_IN the_DT breeze_NN ,_, glitters_NNS only_RB slightly_RB','',neutral
'soon_RB the_DT lake_NN will_MD be_VB frozen_JJ ,_, everyone_NN walking_VBG on_IN top_JJ of_IN it_PRP','',neutral
'just_RB like_IN the_DT fisherman_NN','',neutral
'i_PRP amble_VBP around_IN the_DT lake_NN ,_, and_CC the_DT people_NNS are_VBP slowly_RB thinning_VBG out_RP','',neutral
'i_PRP ,_, on_IN the_DT other_JJ hand_NN ,_, have_VB nothing_NN to_TO go_VB home_NN to_TO','',negative
'i_PRP should_MD have_VB brought_VBN a_DT book_NN with_IN me_PRP ._. then_RB i_PRP could_MD read_VB at_IN the_DT lak_NNP','',neutral
'i_PRP suppose_VBP the_DT cold_NN should_MD annoy_VB me_PRP ._. but_CC it_PRP doesn_VBZ t_NN ._. i_PRP begin_VBP to_TO take_VB off_RP my_PRP$ shoes_NNS','',negative
'but_CC people_NNS swim_VBP in_IN this_DT ,_, right_RB','',neutral
'the_DT water_NN can_MD not_RB be_VB that_DT bad_JJ','',neutral
'people_NNS stare_VBP as_IN i_PRP dangle_VBP my_PRP$ feet_NN into_IN the_DT lake_NN in_IN october_NNP','',positive
'no_DT one_NN is_VBZ in_IN the_DT lake_NN ,_, and_CC i_PRP think_VBP everyone_NN thinks_VBZ something_NN is_VBZ wrong_JJ with_IN me_PRP ._. something_NN is_VBZ wrong_JJ me_PRP ,_, but_CC i_PRP still_RB do_VBP not_RB know_VB what_WP','',neutral
'a_DT person_NN walks_VBZ by_IN me_PRP and_CC says_VBZ something_NN ,_, but_CC i_PRP do_VBP not_RB know_VB what_WP ,_, and_CC i\'m_PRP singing_VBG something_NN ,_, but_CC i_PRP can_MD not_RB place_NN to_TO tune_VB','',neutral
'i_PRP think_VBP','',neutral
'but_CC where_WRB else_RB would_MD i_PRP know_VBP it_PRP from_IN','',neutral
'vardaman_NNP is_VBZ right_RB','',neutral
'i_PRP just_RB throw_VB my_PRP$ clothes_NNS in_IN a_DT pile_NN','',neutral
'my_PRP$ neck_NN tingles_VBZ as_IN i_PRP hit_VBP the_DT water_NN and_CC i_PRP sink_VBP ,_, blowing_VBG bubbles_NNS','',neutral
'for_IN the_DT first_JJ time_NN in_IN my_PRP$ life_NN i_PRP feel_VBP completely_RB normal_JJ','',neutral
'except_IN for_IN some_DT tiger_NN sharks_NNS','',neutral
'what_WP a_DT suck-ass_JJ day_NN this_DT turned_VBD out_RP to_TO be_VB','',negative
'work_NN was_VBD fucked_VBN up_RP','',negative
'like_IN alice_NNP in_IN wonderland_NNP on_IN a_DT bad_JJ acid_NN trip_NN fucked_NN up_RP','',negative
'can_MD i_PRP borrow_VBP','',neutral
'mind_NN you_PRP ,_, i_PRP ve_VBP been_VBN treated_VBN like_IN the_DT asshole_NN of_IN the_DT house_NN for_IN the_DT past_JJ couple_NN of_IN weeks_NNS ,_, and_CC i_PRP did_VBD not_RB even_RB do_VBP anything_NN at_IN all_DT to_TO deserve_VB it_PRP','',negative
'and_CC then_RB one_CD of_IN them_PRP played_VBD a_DT song_NN that_WDT made_VBD me_PRP think_VBP of_IN my_PRP$ mom_NN ,_, and_CC suddenly_RB ,_, i\'m_PRP so_RB depressed_JJ that_IN all_DT i_PRP want_VBP to_TO do_VB is_VBZ go_VB curl_VB up_RP in_IN a_DT ball_NN and_CC die_VB','',negative
'and_CC now_RB the_DT main_JJ instigator_NN in_IN the_DT house_NN has_VBZ come_VB home_NN','',negative
'december_NNP 1st_CD','',neutral
'but_CC for_IN now_RB ,_, i_PRP go_VBP hide_VB','',neutral
'this_DT last_JJ week_NN at_IN school_NN was_VBD nuts-_JJ it_PRP was_VBD the_DT first_JJ time_NN that_IN i_PRP can_MD remember_VB where_WRB i_PRP was_VBD putting_VBG in_IN the_DT hours_NNS in_IN the_DT lab_NN ,_, really_RB busting_VBG my_PRP$ ass-_NN classes_NNS are_VBP going_VBG well_RB and_CC i_PRP feel_VBP like_IN it_PRP all_DT ties_VBZ in-_IN which_WDT i_PRP really_RB like_IN','',negative
'it\'s_PRP nice_JJ kind_NN of_IN being_VBG able_JJ to_TO put_VB everything_NN together_RB in_IN my_PRP$ head_NN','',neutral
'i\'m_PRP sure_JJ by_IN now_RB most_JJS people_NNS heard_VBD about_IN the_DT really_RB sad_JJ disappearance_NN and_CC murder_NN of_IN michelle-gardner_NNP quinn_NNP ,_, a_DT uvm_NNP student_NN','',negative
'it\'s_PRP pretty_RB awful-_JJ there\'s_RB not_RB much_RB else_RB to_TO say_VB about_IN it_PRP','',negative
'i_PRP found_VBD out_RP about_IN it_PRP on_IN the_DT way_NN to_TO boston_NNP this_DT weekend_NN and_CC i_PRP was_VBD just_RB shocked_JJ','',positive
'even_RB just_RB this_DT last_JJ week_NN there_RB is_VBZ a_DT definite_JJ change_NN in_IN atmosphere_NN around_IN these_DT parts_NNS that_IN is_VBZ pretty_RB sad_JJ','',negative
'i_PRP really_RB can_MD not_RB imagine_VB what_WP her_PRP$ family_NN and_CC friends_NNS are_VBP going_VBG through_IN right_RB now_RB because_IN it\'s_PRP a_DT really_RB unnecessary_JJ situation-_NN she_PRP did_VBD not_RB have_VB to_TO die_VB and_CC that\'s_DT probably_RB the_DT saddest_JJS part_NN','',negative
'anyways_UH ,_, i\'m_PRP not_RB sure_JJ there\'s_RB anything_NN else_RB i_PRP can_MD add_VB that_DT has_VBZ not_RB been_VBN said_VBD over_IN and_CC over_IN','',neutral
'it_PRP was_VBD so_RB fun_JJ seeing_VBG everyone_NN from_IN way_NN back-_RB we_PRP ran_VBD into_IN eric_NNP and_CC went_VBD out_RP to_TO see_VB michele_NNP so_RB it_PRP was_VBD just_RB so_RB fun_JJ','',positive
'work_NN and_CC school_NN are_VBP getting_VBG a_DT little_JJ intense_JJ but_CC i_PRP ve_VBP found_VBN that_IN i_PRP can_MD do_VB it-_PRP i_PRP just_RB need_VBP to_TO stay_VB focused_VBN','',neutral
'my_PRP$ brother_NN turns_VBZ 16_CD on_IN wednesday_NNP (_-LRB- how_WRB ._. weird_JJ ._.','',positive
'and_CC i_PRP am_VBP excited_JJ about_IN the_DT little_JJ booger_NN haha_UH','',positive
'last_JJ week_NN was_VBD so_RB busy_JJ that_IN i_PRP just_RB trashed_VBD it_PRP','',neutral
'my_PRP$ mom_NN would_MD be_VB so_RB proud_JJ of_IN me_PRP','',positive
'cold_NN ,_, rainy_JJ day_NN','',neutral
'i_PRP took_VBD shelby_NNP again_RB','',neutral
'i_PRP did_VBD not_RB see_VB her_PRP on_IN wednesday_NNP so_IN i_PRP was_VBD surprised_VBN to_TO find_VB her_PRP at_IN the_DT shelter_NN this_DT morning_NN','',positive
'once_RB we_PRP got_VBD a_DT the_DT top_NN of_IN the_DT trail_NN and_CC started_VBD to_TO head_NN down_IN some_DT spastic_NN switch_NN got_VBD turned_VBN on_IN because_IN she_PRP started_VBD acting_VBG a_DT jumpy_JJ ,_, darting_VBG all_DT over_IN the_DT place_NN ,_, picking_VBG up_RP stones_NNS ,_, randomly_RB chewing_VBG on_IN tree_NN roots_NNS ,_, etc_NNP ._. she_PRP probably_RB wanted_VBN to_TO play_VB but_CC there\'s_RB not_RB much_RB room_NN for_IN that_DT on_IN the_DT trail_NN especially_RB on_IN the_DT way_NN down_IN a_DT steep_JJ trail_NN','',neutral
'i_PRP was_VBD surprised_VBN to_TO see_VB her_PRP sitting_VBG so_RB still_RB ;_: spastic_JJ switch_NN must_MD have_VB been_VBN turned_VBN off_RP','',positive
'\'_\'\' t_NN started_VBD off_RP with_IN smiley_NNP ;_: a_DT 2-3_CD year-old_JJ shepard-pitbull_JJ mix_NN','',neutral
'he_PRP has_VBZ a_DT bad_JJ left_JJ eye_NN which_WDT i_PRP do_VBP not_RB think_VB he_PRP has_VBZ any_DT vision_NN','',neutral
'during_IN the_DT run_NN we_PRP were_VBD calling_VBG him_PRP lance_NNP (_-LRB- since_IN he_PRP was_VBD nameless_JJ )_-RRB- because_IN when_WRB he_PRP was_VBD laying_VBG on_IN his_PRP$ back_RB in_IN the_DT grass_NN he_PRP would_MD kick_VB his_PRP$ legs_NNS like_IN he_PRP was_VBD riding_VBG a_DT bike_NN ;_: i_PRP wrote_VBD this_DT stuff_NN down_IN on_IN his_PRP$ sheet_NN but_CC i_PRP guess_VBP the_DT officer\'s_NNS did_VBD not_RB like_IN the_DT name_NN','',neutral
x_UH,'',neutral
'this_DT was_VBD the_DT cake_NN','',neutral
'it_PRP was_VBD fun-filled_JJ','',positive
'he_PRP turned_VBD 4_CD','',neutral
'this_DT boy_NN jumped_VBN in_IN and_CC blew_VBD it_PRP','',neutral
'he_PRP cried_VBD','',negative
'lol_UH [_UH they_PRP are_VBP cute_JJ brothers_NNS ,_, no_UH ?_.','',positive
'i_PRP was_VBD scared_VBN to_TO see_VB him_PRP with_IN a_DT knife_NN','',negative
'this_DT smile_NN made_VBD me_PRP more_RBR scared_JJ','',negative
'he_PRP first_JJ tore_VBD up_RP the_DT toy_NN car_NN','',negative
'and_CC i_PRP tore_VBD up_RP the_DT cake_NN','',neutral
'😄_EMO it_PRP was_VBD really_RB yummy_JJ',😄,positive
'this_DT is_VBZ one_CD of_IN my_PRP$ co-workers_NNS grandson_NN','',neutral
'i_PRP think_VBP he_PRP has_VBZ a_DT crush_NN on_IN me_PRP ._. x_UH','',positive
'i_PRP adore_VBP her_PRP with_IN all_DT my_PRP$ heart_NN','',positive
<_UH,'',neutral
'i_PRP did_VBD not_RB even_RB think_VBP about_IN what_WP i_PRP was_VBD wearing_VBG or_CC anything_NN and_CC just_RB left_VBD','',neutral
'christina\'s_NNP shoe_NN','',neutral
'he_PRP looked_VBD tired_JJ','',neutral
'har_UH har_UH','',neutral
'this_DT goes_VBZ to_TO show_VB you_PRP have_VBP a_DT bigger_JJR heart_NN than_IN i_PRP ,_, mango_NNP dearest_UH','',positive
xddd_UH,'',neutral
'xd_UH oh_UH well_UH ~_: he_PRP was_VBD one_CD coolio_JJ child_NN','',neutral
'we_PRP need_VBP new_JJ ideas_NNS','',neutral
'this_DT event_NN was_VBD sooo_RB fun_JJ','',positive
'it_PRP was_VBD like_IN an_DT exciting_JJ adventure_NN where_WRB we_PRP walked_VBD 6_CD miles_NNS in_IN the_DT cold_NN','',positive
'it_PRP was_VBD like_IN 8_CD in_IN the_DT morning_NN and_CC so_RB','',neutral
'and_CC so_RB we_PRP try_VBP to_TO warm_VB up_RP','',neutral
'alex_NNP ,_, you_PRP suck_VBP','',negative
'i_PRP do_VBP not_RB know_VB','',neutral
'anywho_UH ,_, this_DT balloon_NN man_NN was_VBD awesome_JJ','',positive
'so_UH ,_, this_DT is_VBZ where_WRB we_PRP begin_VBP our_PRP$ journey_NN','',neutral
'thousands_NNS and_CC thousands_NNS of_IN people_NNS attended_VBD','',neutral
'as_IN we_PRP walked_VBD','',neutral
'and_CC even_RB more_JJR !_.','',neutral
'two_CD hours_NNS with_IN kevan_NNP ,_, i_PRP should_MD get_VB credit_NN for_IN surviving_VBG that_DT long_JJ with_IN that_DT nerd_NN','',neutral
'then_IN we_PRP met_VBD him_PRP','',neutral
'i_PRP question_NN that_IN too_RB','',neutral
'because_IN they_PRP have_VBP a_DT snazzy_JJ sign_NN','',neutral
'check_VB out_RP the_DT look_NN on_IN christina\'s_NNP face_NN','',neutral
'anywho_UH ,_, i_PRP got_VBD really_RB interesting_JJ fortunes_NNS','',positive
'\"_\'\' someone_NN unexpected_JJ from_IN your_PRP$ past_JJ with_IN resurface_VB ._.','',positive
'[_-LRB- and_CC guess_VBP what_WP','',positive
'i_PRP saw_VBD kathy_NNP vu_NNP during_IN the_DT walk_NN','',neutral
'i_PRP have_VBP not_RB seen_VBN her_PRP in_IN like_IN two_CD years_NNS','',positive
'then_RB ,_, another_DT someone_NN unexpected_JJ too_RB ._.','',positive
'as_IN for_IN eff_NNP ,_, he_PRP got_VBD \"_\'\' you_PRP will_MD find_VB the_DT road_NN to_TO happiness_NN by_IN helping_VBG others_NNS ._.','',positive
'eff_UH likes_VBZ bunnies_NNS','',neutral
'it_PRP was_VBD pretty_RB good_JJ','',positive
'check_VB out_RP \"_\'\' little_JJ dao_NNP s_NNP \"_\'\' face_NN','',neutral
'and_CC then_RB meet_VB \"_\'\' the_DT nox_NNP \"_\'\'','',neutral
x_UH,'',neutral
'our_PRP$ first_JJ conversation_NN was_VBD an_DT argument_NN in_IN english_NNP class_NN','',negative
'xd_UH yes_UH people_NNS ,_, he_PRP was_VBD baring_VBG a_DT child_NN ,_, and_CC then_RB someone_NN popped_VBD it_PRP','',neutral
'anywho_UH ~_: today_NN was_VBD fun_JJ','',positive
'i_PRP am_VBP going_VBG to_TO do_VB the_DT aids_NNP walk_NN again_RB next_JJ year_NN for_IN fun_JJ','',positive
'interact_VB ended_VBN up_RP being_VBG a_DT whole_JJ ton_NN better_JJR than_IN i_PRP had_VBD expected_VBN','',neutral
'i_PRP stand_VBP barefoot_NN by_IN the_DT ocean\'s_NNP edge_NN ,_, my_PRP$ feet_NN sinking_VBG slowly_RB ,_, being_VBG sucked_VBN beneath_IN the_DT surface_NN of_IN the_DT cool_JJ ,_, wet_JJ sand_NN','',neutral
'head_NN tilted_NN back_RB','',neutral
'enormous_JJ mounds_NN of_IN gray_JJ cotton_NN batting_NN clouds_NN ,_, only_RB momentarily_RB visible_JJ as_IN they_PRP are_VBP back-lit_JJ by_IN silent_JJ ,_, random_JJ flashbulbs_NNS','',neutral
'i_PRP stretch_VBP my_PRP$ arms_NNS out_RP as_IN far_RB as_IN they_PRP will_MD reach_VB just_RB as_IN the_DT first_JJ drum_NN rolls_NNS of_IN thunder_NN pound_NN my_PRP$ ears_NNS','',neutral
'being_VBG the_DT tallest_JJS object_NN on_IN the_DT beach_NN in_IN a_DT thunderstorm_NN and_CC living_VBG to_TO write_VB about_IN it_PRP','',neutral
'although_IN my_PRP$ brother_NN likes_VBZ to_TO point_VB out_RP the_DT fact_NN that_IN every_DT day_NN for_IN me_PRP is_VBZ a_DT weekend_NN','',neutral
'regardless_RB of_IN my_PRP$ temporal_JJ status_NN as_IN far_RB as_IN my_PRP$ brother_NN is_VBZ concerned_VBN ,_, time_NN still_RB moves_VBZ ahead_RB at_IN a_DT frighteningly_RB rapid_JJ pace_NN','',negative
'i_PRP ordered_VBD the_DT first_JJ season_NN of_IN doctor_NN who_WP on_IN dvd_NNP','',neutral
'no_UH ,_, not_RB the_DT new_JJ first_JJ season_NN ,_, the_DT william_NNP hartnell_NNP black_JJ and_CC white_JJ forty_CD years_NNS ago_RB suck_VB it_PRP i\'m_PRP the_DT first_JJ doctor_NN first_JJ season_NN','',negative
'i\'m_PRP sorry_JJ but_CC british_JJ television_NN rules_NNS','',neutral
'their_PRP$ historical_JJ society_NN was_VBD having_VBG a_DT century_NN home_NN tour_NN as_IN a_DT fund_NN raiser_NN and_CC my_PRP$ mother_NN wanted_VBD to_TO go_VB','',neutral
'i_PRP assumed_VBD that_DT with_IN my_PRP$ niece_NN in_IN new_NNP york_NNP and_CC my_PRP$ sister_NN working_VBG a_DT weekend_NN job_NN to_TO keep_VB her_PRP there_RB that_IN it_PRP would_MD just_RB be_VB my_PRP$ mother_NN and_CC i_PRP ;_: little_RB did_VBD i_PRP know_VBP that_IN she_PRP invited_VBD my_PRP$ sister-in-law_NN to_TO accompany_VB us_PRP','',positive
'on_IN the_DT plus_NN side_NN ,_, the_DT home_NN tour_NN put_VB me_PRP in_IN the_DT holiday_NN spirit_NN','',positive
'this_DT week_NN i_PRP am_VBP totally_RB going_VBG to_TO start_VB my_PRP$ christmas_NNP shopping_NN','',positive
'i_PRP used_VBD to_TO have_VB it_PRP all_DT done_VBN by_IN halloween_NNP so_RB maybe_RB i_PRP will_MD return_VB to_TO that_DT tradition_NN','',neutral
'i_PRP am_VBP actively_RB seeking_VBG foreclosures_NNS and_CC other_JJ deals_NNS ,_, however_RB ,_, if_IN i_PRP find_VBP one_CD i_PRP want_VBP to_TO get_VB the_DT financing_NN out_IN of_IN the_DT way_NN to_TO allow_VB me_PRP to_TO move_VB quickly_RB','',neutral
'and_CC on_IN that_DT note_NN ,_, enjoy_VB the_DT remainder_NN of_IN your_PRP$ sunday_NNP','',positive
'well_UH ,_, we_PRP re_VBP half-way_JJ through_IN our_PRP$ trip_NN','',neutral
'i_PRP can_MD not_RB believe_VB it_PRP','',positive
'it\'s_PRP amazing_JJ','',positive
'we_PRP will_MD sightsee_VB there_RB and_CC then_RB take_VB another_DT train_NN to_TO venice_NNP in_IN the_DT evening_NN','',neutral
'from_IN there_RB it\'s_PRP on_IN to_TO switzerland_NNP and_CC then_IN france_NNP','',neutral
wow_UH,'',positive
'there_EX is_VBZ a_DT church_NN or_CC ruins_NNS everywhere_RB you_PRP look_VBP','',neutral
'the_DT coliseum_NN (_-LRB- or_CC colosseo_NNP )_-RRB- was_VBD awesome_JJ','',positive
'that_DT it_PRP is_VBZ still_RB standing_VBG for_IN us_PRP to_TO see_VB is_VBZ ._. well_RB ,_, i_PRP feel_VBP very_RB lucky_JJ','',positive
amazing_JJ,'',positive
'to_TO enter_VB the_DT museums_NNS it_PRP was_VBD about_IN a_DT two_CD hour_NN wait_NN','',neutral
'in_IN october_NNP the_DT museums_NNS close_JJ quite_RB early_RB (_-LRB- 1:20_CD pm_NN )_-RRB- ,_, so_RB by_IN the_DT time_NN we_PRP got_VBD in_IN we_PRP did_VBD not_RB have_VB a_DT whole_JJ lot_NN of_IN time_NN to_TO see_VB things_NNS','',neutral
'ah_UH well_UH','',neutral
'at_IN all_DT','',neutral
'we_PRP walked_VBD around_IN pretty_RB much_RB the_DT entire_JJ city_NN until_IN we_PRP found_VBD it_PRP','',neutral
'it_PRP was_VBD beautiful_JJ ,_, and_CC full_JJ of_IN people_NNS and_CC tour_NN buses_NNS','',positive
'did_VBD not_RB have_VB to_TO wait_VB too_RB long_JJ ,_, though_RB','',neutral
'inside_IN was_VBD stunning-_JJ and_CC full_JJ of_IN people_NNS','',positive
'and_CC then_IN we_PRP realized-_VBP there_EX was_VBD mass_NNP going_VBG on_IN','',positive
'i_PRP can_MD not_RB believe_VB they_PRP do_VBP that_DT','',positive
'it\'s_PRP so_RB rude_JJ','',negative
'last_JJ night_NN we_PRP met_VBD an_DT australian_NNP couple_NN at_IN our_PRP$ hostel_NN and_CC had_VBD a_DT nice_JJ chat_NN','',positive
'you_PRP meet_VBP a_DT lot_NN of_IN neat_JJ people_NNS at_IN hostels_NNS','',neutral
'it\'s_PRP pretty_RB cool_JJ','',positive
'so_RB anyway_RB ,_, rome_NNP in_IN general_NN was_VBD loud_JJ ,_, dirty_JJ and_CC absolutely_RB chock-full_JJ of_IN people_NNS and_CC cars_NNS and_CC bikes_NNS','',negative
'the_DT city_NN really_RB is_VBZ like_IN a_DT human_JJ being_NN ,_, especially_RB in_IN the_DT morning_NN as_IN you_PRP watch_VBP and_CC hear_VB it_PRP begin_VBP to_TO awaken_VB','',neutral
'what_WP the_DT hell_NN am_VBP i_PRP going_VBG to_TO do_VB when_WRB i_PRP get_VBP back_RB home_NN','',negative
'should_MD i_PRP take_VBP the_DT job_NN jamie_NNP offered_VBD me_PRP ?_. should_MD i_PRP stay_VBP in_IN salem_NNP','',neutral
'these_DT questions_NNS completely_RB depress_VBZ me_PRP','',negative
'so_UH i_PRP ve_VBP discovered_VBN a_DT new_JJ superpowe_NN (_-LRB- and_CC yes_UH i_PRP do_VBP have_VB others_NNS )_-RRB-','',positive
'i_PRP can_MD dream_NN and_CC earthquake_NN and_CC it_PRP will_MD actually_RB happen_VB !_. !_.','',positive
'that\'s_DT not_RB entirely_RB true_JJ','',neutral
