@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'good afternoon everyone it\'s monday afternoon and i\'m live on the airwaves of amfm till 4pm . hello and welcome to amy lee in the afternoon .','',positive
'is about to go see the help ! ! ca not wait for final destination 5 on friday ! !','',positive
'to compare , anderson silva also has won 8 bonuses and made $ 475,000 . if lytle gets a bonus tonight , the $65k would be his 2nd biggest one .','',neutral
'viola davis in a black & white max mara dress at the 29th annual fashion group international night of stars …','',neutral
'shut up & hit this party saturday ! - pop recommends : one of our all time heroes , the legendary james murphy ...','',neutral
'tomorrow haunted house with sam kaitlyn marisela yesinea marcos and maybe walter and katie xd',xD,neutral
'nothing like a steak dinner then true blood on demand with my favorite person on earth ! perfect saturday night :)',:),positive
'usr usr we have the new laptop for skyping ! we fly to ireland wednesday morning , perhaps we can skype before then ?','',neutral
'i realize bellamy is a freshman qb but the play selection leaves a lot to be desired , option toss on 3rd and 7 #cmonman','',negative
'monday feels a little easier after safc res fantastic win ... and the mackems couldnt even beat us with 10 in own backyard #alwaysinourshadow','',positive
'clemson plans to honor lattimore on saturday night . they are dedicating the final play of the duke game to him , when they take a knee .','',neutral
'tomorrow ! if yu havent marked it in yur calender ... do it now ! christina grimmie on dwts ! history will be made !','',positive
'i miss my bestfriend , octaveia , my cousin , april .. my bestie , kaliyah , tricey , dasia , mikia , & the other people i miss with at richwood ! !','',negative
'hommage to gary carter and the expos day tomorrow at rcup : dollar hot dogs , and $8 tix at the 300 level . #youppiwillbehere','',neutral
'usr nice one phil big nose on soccer sat telling everyone you said mersey derby better than manc one #loadofbollocks','',positive
'benesch spins and fires from close in and puts a low bounce shot past rose . assist to pires #wla usr 4th goal of the night .','',neutral
'crap i meant to let #oomf use my microsoft office thing for their computer today ... well he will get it one weekend when we both in town !','',negative
'westbound into the u . s . - ongoing bridge inspection- construction - may be delays - eastbound into canada- trucks 20 minute delay-cars clear','',neutral
'oh man , tomorrow i\'m definitely going to have a young life hangover after that dance party ! it was so worth it ! #totalylmove #ythelnot #best',man,positive
'no footy as wednesday .... you know thursday is spurs day (@ white hart lane stadium )','',neutral
'come check out the smp allstars scenecity this friday , 150 pine st ne atlanta 30308 . saturday reggae party jett lounge 3701 clairmont atl','',neutral
'the big day is tomorrow ! mau xterra world championships at the ritz carlton at 9:30 am !','',neutral
'also excited to see simcity and bf3 armored kill during the usr conference tomorrow','',positive
'dana gets two false starts called on them trying to punt , 3rd one gets returned to their 18 . laguna hills scores with 30 sec left , up 31-27','',negative
'fire up the outrage machine , because channel 4 are showing four lions as part of a 9/11 anniversary season : …','',negative
'brit award winning pop-star mika is set to return with his brand new album the origin of love , released on island records on september 16 .','',neutral
'getting ready to board ei 105 to nyc to open pinter , a celebration with julian sands drctd by john malkovich usr on tuesday','',neutral
'usr from this performance it is obvious why david miliband comes up 1st when you google miliband ! #onetowatch','',neutral
'usr best friend just arrived in nyc from australia . damn it , means i can not watch the two-hour opener of terra nova tonight .','',negative
'october 27 , completes the its 61 years kenneth \" kk \" downing jr. , guitarist in the british heavy metal band judas priest …','',neutral
'usr usr usr usr celebrity juice on tonight ! ! ! #bangtidy','',neutral
'i swear if tomorrow any niner fans start tweeting about kyle williams tomorrow , best believe i\'m gonna put you on check .','',negative
'if aliens observed earth to learn about us , i wish they\'d watch the olympics . rather than mardis gras or the 4th of july ...','',neutral
'usr 1 . average age of our team is 0.4 years less than yours 2 . starting xi contained 4 1st team 3 . we can still win the treble','',positive
'usr : \" so amazing to have the beautiful lady gaga at the show in ac tonight . love you girl . - britney \"','',positive
'ooshma garg started her 2nd successful company , gobble . watch how she got to one of her biggest investors -- reid hoffman','',positive
'persona 4 golden will arrive in north america for the playstation vita on november 20 . publisher atlus also noted in today\'s announc ...','',neutral
'sept 11th , sunday night football , cowboys vs . jets ... oh boy oh boy , i can not wait to see the cowboys ruin the jets opening day !','',positive
'just got the last win of the season ! 2nd place in league woot woot ! cif here we come ! ! ! ;)',;),positive
'usr happy 4th monthsary slaniesse ! ! ;) wishing you guys more more months and years together . stay strong for slater and deniesse ! ;)',';) ;)',positive
'nick watney hit a course-record 61 on sunday to take the cimb classic title : …','',neutral
'-australia test and odi captain michael clarke at the launch of the international season in sydney on monday','',neutral
'apple software , retail chiefs out in overhaul : san francisco apple inc ceo tim cook on monday replaced the heads ...','',neutral
'at this point , motorola and verizon may just be allowing the droid bionic , one of the most hyped phones in rec ...','',neutral
'it\'s our 6th birthday ! ! ! ! ! reggie your the best partner ever ! ! ! ! we would like to thank all of our brides who ...','',positive
'usr 2nd goal barcelona would be proud of . cleverly isnt the future he\'s the present . sneijder coming soon ... rt please :)',:),positive
'i\'m going to watch eurosong ! croatia is 10th ;) so vote for croatia ! ! !',;),positive
'mark martin qualifies 3rd at charlotte . giddy about racing still says \" when i stop racing i will still compete \"','',neutral
'usr i would love the audio book \' the art of war \' by sun tzu , as read by jim white ! ! #mountainsandsea','',positive
'ricky ponting was pulled out of a sheffield shield game on friday with a hamstring injury .','',neutral
'madison do not wipe your black lines off ! ! \" it\'s like ash wednesday , you do not wipe that shit off . \"','',negative
'\" south korea is the 7th country that have the most beautiful womans \" agreed .','',positive
'hearts throbbing , might not make it to my 21st ... #sike ! better watch out world , courtney\'s here & no ones stopping me .','',negative
'looking forward to going to the colts game this evening !','',positive
'usr and he has not lost a match since apr 2nd last year , that\'s consistent , and never forgetting cannavaro , the 1st defender to win it','',positive
'looks like indonesia will face the pats in the semis . warriors lead the singapore slingers , 77-67 , with over 6 mins left in the 4th','',neutral
'usr is tomorrow the pre-sale for jb in mexico city ? because ticketmaster is making a pre-sale tomorrow i\'m sorry i\'\'m so confused .','',negative
'mta agent to me : \" this card has been damanged since yesterday morning . \" me : \" but i used it last night . \" mta : \" no you didn\'t . \"','',neutral
'pottstown and pottsgrove school districts closed on tuesday due to the hurricane .','',neutral
'c\'mon ... do not play with the winans ! ! !','',negative
'kpop : will psy be the first korean to win a grammy ? : psy may qualify for the upcoming grammy awards . gangnam sty ...','',positive
'usr you going to be at the nov 15 showing of tic at vans ? robbie is hyping the night to the locals . free session will be bananas .','',neutral
'nba league pass till the 6th','',neutral
'enjoying a night of #dexter with usr :)',:),positive
'back and forth at baylor ballpark . dan evatt 2 rbi single gives #baylor a 6-5 lead over texas a&m in the bottom of the 6th .','',neutral
'this is ball shit because i broken my ankle on sunday at football the army will not let me in for 1year thanks callum \" twat \"','',negative
'not that i want to tip my hand ... but there will be moves in both portfolio\'s tomorrow morning at 8:35 am ( cst ) home run and follow the $$','',neutral
'usr just saw u with cannavaro , did not know u were here in italy ! congratz for being the 2nd best in the world ! ! ! #legend','',positive
'oscars 1st time at nursery tomorrow , they can wear fancy dress being halloween , damn it had not planned for that . #mommyonamission','',neutral
'you may find this hard to believe , but viola davis was a troublemaker back in the day . see ...','',negative
'waww ,, i wanna have it rt usr usr wow , ipad got just today free lol','',positive
'hrt : we have to try and improve the car : oct . 26 ( hrt ) the formula 1 world championship returned to action today ...','',positive
'democrats defeat republicans 8-2 in congressional baseball game tonight .','',neutral
'july 8th ... it\'s goin down at dar constitution hall ... i\'m gonna make this last part rhyme ... mb y\'all ! ! ! ! !','',neutral
'good morning :) tomorrows my birthday ahhh im so excited ^_^ tonight will be amazing #beerandtacos wattup jets !',:),positive
'considering the size of our squad these days , we could have done without extra time ahead of another trip to tayside on saturday . #hmfc','',neutral
'you may not recognize his name ( yet ) , but you will definitely know his music . check out the amazing bill carter ...','',positive
'addicted to #dexter ... what\'s new . almost done with season 5 and i just got it on thursday !','',positive
'i want to go to chapel hill tomorrow for halloween !','',neutral
'westbound into the u . s . - ongoing bridge inspection- construction - may be delays - eastbound into canada- trucks no delay -cars no delay','',neutral
'dear tiger woods , i need you to carry those last 3 holes over to thursday . w/o nba i\'m gonna need you to step up . michael','',neutral
'awesome response guys ! the correct answer is : sam gagner and brendan smith . all of you will be put into the draw this coming thursday ! #jt','',positive
'michael jackson radio may be one of the softest stations . but got damn has some good jams .','',positive
'i need food , a pain pill , a glass of wine , a comfortable bed , and zero noise . in that order .. and this day repeats tomorrow and sat .','',neutral
'excited for sarah g . live , and today is the 5th day of sarah g . day :)',:),positive
'htc announces two new smartphones - the radar and the titan : htc announced two new windows 7 smartphones today a ...','',neutral
'nicki minaj flashes a nipple on good morning america , youlve gotta see it , afghan says so','',positive
'this goes way too fast :o its been already a year that i saw avril lavigne in concert <3 october 25 2011 , one of the best day of my life :d',':O <3 :D',positive
'ground hog day is such a good film , sunday is for food and films #sunday','',positive
'alright , if my daughter keeps singing avril just to annoy me , i may be forced to retaliate .','',negative
'usr no thank god it died down tuesday morning , i woke up and it was gone ! we just need to recover from it ! plus nj might have a','',positive
'usr haha we totally should ! ! ! my mom just asked me if i wanted to leave thurs and stay in nyc until sat then go to italy and idk ?','',positive
'so i found my vans beanie might take it tomorrow :p',:p,neutral
'im bringing the monster load of candy tomorrow , i just hope it does not get all squiched','',neutral
'must get all my work done and ahead with cleaning my house before 10pm so i can have a night in with the sons of anarchy','',positive
'if the steelers play as good as they did sunday i say keep the bee uniforms on all the way to the superbowl #steelers','',positive
'adam levine strikes a pose for photographers outside of the late show with david letterman on thursday ( october 25 ) in new york city','',neutral
'maino had a great 1st album and beat niggas asses , that\'s the type of person we need in hip hop','',positive
'nov 16th in natchitoches , la . ya boy putting da belt on da line . it\'s going down . i want my people to be there ... get at me ! ! ! #whoopwhoop ! !',boy,positive
'* curls up next to papa on the front porch * \" going through baseball withdrawal ? \" i ask him . \" hardly , circe .... playoffs start tomorrow . \"','',positive
'i have a very strong dislike for george zimmerman . i really do . why is not he in jail ! ca not wait for him to be sentenced in june .','',negative
'my official bday weekend kicking off party friday sept 21st @ club bodi and going out with a bang grand finale @ ...','',neutral
'west liberty goes for it on 4th & goal with seconds remaining in the half . isaiah moody runs 2 yards in . fsu leads 19-13 at the half .','',neutral
'thursday night football open thread - buccaneers vs . vikings : tonight , the tampa bay buccaneers will take on the ...','',neutral
'isaiah\'s prayer tonight : \" ... and god , thank you for all the wonderful animals you made . like bears , lions , tigers and pterodactyls . \" love th','',positive
'afc travel to blackpool this sunday to take on bathroom soultion in the lfa 3rd round , ko 11am at squires gate fc . #blackandwhitearmy','',neutral
'rt usr golf balls with pelosi\'s face on them allegedly distributed at boehner fundraiser today . | sick !','',neutral
'okay so today is tatum tuesday ! retweet if you like channing tatum !','',positive
'when all is said and done , fluke will still need a job . dws are you watching ? never mind you are out of office nov 6 . #tcot','',neutral
'such a tough choice ... ghost rider or friday the 13th ..','',neutral
'great #tetra in india event in mumbai . next event tuesday in jakarta . see you there ?','',positive
'usr well i\'ve got to sort out hotels etc for when i\'m in derby tonight , but i will stay updated ! cesc to score the winner ?','',neutral
'now it\'s november will not b long til xmas music starts on vh1 . ca not wait all day everyday','',positive
'usr aww ! im just kidding with you ! ;) and yeeessss ! you do not have school tomorrow ? thalia does not either !',;),positive
'usr usr is stadium kanyi open tomrw for the opening ceremony and abs vs tonga game ? i happen to be off duty tomorrow :-)',:-),positive
'\" usr : free agent wr jerricho cotchery , formerly of the jets , traveling to baltimore tonite to begin visit with ravens . \" #whytho','',neutral
'oii usr make martin atkinson referee for #cfc vs #mufc clash on 28th . thanks <3',<3,positive
'enough muslim countries lobbying in the us for today , i\'m watching \' twilight saga : eclipse \' to better understand girls )))','',neutral
'\" even when you\'ve bought your 6th investment home with harry styles and sakina calls niall \' sayang \' or \' abang \' cause they kahwined \" omf','',neutral
'would it be acceptable for me to write my free entry friday in ms. hughes \' class tomorrow on candy','',neutral
'actors have the academy awards , recording artists have the grammys , and now .. dj\'s have the gsa\'s!! - nominees announced tomorrow 10/9','',neutral
'just saw the today show with 98 degrees from friday ... jeff timmons got so hot ... bring back all the boy bands . #nsyncforlife','',neutral
'special conference call tonight the 7th at 7:30 pst - 10:30 est featuring doug wead ! doug is going to give us a ...','',neutral
'on to the 3rd movie - acts of valor . this time we have corn dogs .','',neutral
'usr do you know roman abramovich is the 3rd richest man in britian ? #interestingfactoftheday #interestinggilfriend','',positive
'desperation day ( february 13th ) the most well known day in all mens life .','',negative
'if any baltimore team mascots come up missing 1st person of interest should be billy cundiff ! or the redskins mascot is taken blame him !','',neutral
'i hope y\'all come 2 take ur loved one 2 the doctor day at liacouras center saturday . i gotta be there at 730am & need entertainment ! ! !','',positive
'usr uh-oh - you must have loathed my apartment - why did not madonna have her outburst in july ? ? ?','',negative
'i see scorsese may be teaming up with the artist\'s oscar winning star jean dujardin ... …','',neutral
'iguana in the desert . no shade . the sun is high in the sky . he can handle it . do not bet against him .','',positive
'i -may- be the only girl on the face of the earth that doesn\'t find channing tatum attractive . #callmecrazy #justsayin #donthateme','',negative
'damn . i would totally buy the sun for this . usr : future of news again : free hawkeye lego with murdoch\'s sun …','',positive
'day off yesterday wheww may time din at napanood ang unofficially yours at segunda mano .','',neutral
'buenos aires -- argentina late wednesday approved a law to lower the legal voting age to 16 in a move that could s ...','',neutral
'she call me baby , i call her bae , sorry 4 the wait , carter iv on the way ! august 29th . hellllll yeahhh ! (;','',positive
'went to see \" rise of the planet of the apes \" tonight great movie b+ for sure . ! ! lchris-rockz ! ! !','',positive
'me : ma ? ma : yes , love bug . me : wyd ? ma : grilling with shanney and april . me : at 10:30 ? -___- at night . in memphis . while i\'m in knoxville ..','',neutral
'aaah guys it\'s friday already in spain where usr lives ... i wanna do follow friday now but i have to consider hawaii\'s time ...','',neutral
'#skatenight tonight 8pm stardust skate center free b4 9:30 pm hosted by #saab its always fun when you rolling ! ! ! haha x5','',positive
'may as well sign up scott dann and roger johnson whilst your at it .','',neutral
'we closing out the knicks tomorrow','',neutral
'just realized facebook is using bing maps now .. … i guess it makes sense given that they\'re partly owned by microsoft .','',neutral
'usr happy 20th birthday nick j ! hope it\'s one of the best ! you\'ve accomplished so much already ... and so much more to come . love you !','',positive
'up early on a saturday to cook chili with sean cunningham at the ics chili cook off in new haven ct .','',neutral
'analysis : daniels made the right court pick : gov . mitch daniels said friday he appointed tippecanoe county superior ...','',neutral
'the last episode of #friends just showed tonight . its leaving e4 for comedy central :\'( idk what will now cheer me up when im down',':\'(',negative
'regus 3rd place site opening throughout europe . check out the new uk locations at beaconsfield and cobham .','',neutral
'vanessa and denies are coming shopping with me on black friday . !','',neutral
'willie horton : made in detroit : \" i just remember my dad saying , \' we\'re going to sign a contract today , and you\'r ...','',positive
'1 day left ! time is ticking down ... tonga should start getting worried (\'\',) . just kidding , may the best team win!!!(\'\' , ) tomorrow . go blacks','',positive
'team rita , oh you fancy huh ? 2nd place , trophies , eatin \' at the blackwell 2nd place , trophies , eatin \' at the blackwell . oh you fancy huh ?','',negative
'we\'re experiencing some issues with fuel tv ( ch 39 ) . should be back up friday or monday .','',negative
'probably gonna spend the night watching that one episode of merlin that loaded and the whole of naruto shippuden season 7 .','',neutral
'it\'s all pj harvey and queens of the stone age today #nowplaying','',neutral
'so this friday theres an open mic in ajax we\'re gunna test out some tunes at . anyone can play , if you wanna experiment with a crowd , holla !','',neutral
'we love italy ! tonight in marina di pietrasanta with usr','',positive
'watching \" good deeds \" for the 1st time and i think i already know how tht movie gonna turned out . smh','',neutral
'niggas was really on some 10th grade shit tonight','',negative
'looking forward to seeing the illegal eagles at dorking tomorrow night with lin & amigo . best eagles tribute band around . #illegaleagles','',positive
'revis bats down sanchez pass to holmes . 3rd pbu by 24 in 2days . holmes makes up 4 it with catch on cromartie on next play . #nyj','',neutral
'\' really good day \' as danica patrick finishes 10th at kansas nationwide race - nascar news | fox sports on msn ...','',positive
'usr well , he\'s 2nd in the al in era . he has a chance at the cy young , though verlander is probably ahead of him right now','',neutral
'i just became the mayor of sun cellular - sm sta . mesa on usr !','',neutral
'i\'m going to roger sanchez at dot club in santiago , chile - oct 31','',neutral
'blimey ! we have a star guest on the radio horton \' knowing your businesses \' show tomorrow at 10am . marleeeene !','',neutral
'guess i\'m singing \' what makes you beautiful \' with usr tomorrow for choir #leggo','',neutral
'jinja safari have hiccups , catch them live this thursday with opossom and white arrows on the blind date tour','',neutral
'historic canoe journey to protect the salish sea and stand against kinder morgan\'s pipeline expansion project sept 1st','',neutral
'nooooooooo just seen the fa cup 3rd round is the day i go skiing #peak','',neutral
'little blurry but this is the crowd i play for every thursday at plan b with madison\'s hottest dj , brook bartels','',neutral
'so the penguin/random house merger is to go ahead ? better than it falling into murdoch\'s clutches . ( a mistake for tuc to sell sun 41 yr ago )','',neutral
'did i just here that tony romo played hide and seek at his bachelor party ? c\'mon son ! #dallascowboys #hop','',neutral
'charlie sheen seems pretty confident/badass for his upcoming roast . he actually seems like he has it together . i may watch .','',positive
'today , april 17th ( palestinian prisoner\'s day ) , is ironically the day israel claimed it would release khader adnan . no action yet .','',negative
'given up on work for the night , really cba ! know i will be able to concenttrate better tomorrow anyway . plus i\'d rather talk to usr now !','',neutral
'usr i swear my facebook was exploding this morning ! booms all over the fucking place ! reminded me of four lions . xd','',positive
'tomorrow i get to make a birthday cake .','',neutral
'more headlining festival dates for rammstein , this time it\'s poland\'s impact festival that takes place on the 4th ...','',neutral
'dad : what are you going to do in athens tomorrow ? me : nothing . dad : oh . ok . have fun . i like my father .','',positive
'mbaaah ! shut up & sleep or sit down ! ((((boom))))*i love nohle * rt usr : wish i could fly to irene just 2 get my good night kiss ! ! #sigh','',positive
'#umes followers do not forget , #umesvolleyball takes on morgan state today at 3 ! be there or be really bored cuz it\'s a sunday . your choice','',negative
'i just voted for 1st lady to be on coast 2 coast mixtape 224 hosted by kendrick lamar ! usr','',neutral
'monroe bound tomorrow ! it\'s a must leave ruston for a day','',positive
'happy birthday to the coolest golfer in bali ! usr ! ! :) may you become cooler and cooler everyday ! stay humble little sister ! xx',:),positive
'usr mhm i need sleep befor i go on the plane so i think imma go to sleep b on tomorrow when i get to mexico','',neutral
'feet first has #princetontec headlamps ! hope to so you all at the young life 5k saturday .','',positive
'hey usr , feel like coming to edmonton on the 11th with your tour buddies usr ? #wouldntmind #summerjam','',neutral
'\" usr : as we reported earlier in the day , pg lorenzo brown will have surgery on tuesday . \" hoping 4 speedy recovery','',positive
'athens ( reuters ) - greek lawyers launched their defense of a prominent journalist on thursday charged with break ...','',neutral
'have an appointment at the bellamy tomorrow ... might be moving in there next semester #excited','',positive
'lucky shops are coming to nyc ! : the sale of the season hosted by lucky magazine with grammy winner jennifer hudson , starts november 1 ...','',positive
'usr dublin this saturday ... gotta get on the guinness ! !','',neutral
'1st i thought he was david ruffin impersonator . then i thought he was a backup singer for miguel . sn : your c','',neutral
'in barcelona tomorrow ... time to bring out the tees and shorts :))','',positive
'\" we called boise state & tried to get them to schedule north carolina on monday night . they did not do it \" mickey matthews on unc game #caafb','',neutral
'usr season ends with superbowl in first week of february .','',neutral
'wow .. this is the clip of dublin\'s sunday times journo paul kimmage confronting lance armstrong : - youtube','',neutral
'apple shakeup mobile software boss eased out : apple inc . ceo tim cook on monday pushed out the powerful head of the company\'s mo ...','',neutral
'#justsayin #music jason vernau live @ set nightclub miami february 25th 2012 : jason vernau is back with some swe ...','',neutral
'you may want to plan on getting a cup of coffee at winans this saturday !','',neutral
'david letterman had an interesting show on monday . he is located in new york city . because of the hurricane he ...','',positive
'just checking in to see if i had a nightmare last night about the dwts cast or not . usr usr usr usr','',neutral
'february 13th \" desperation day \" the most awesome day of all time #true_story','',positive
'i may be a little too optimistic but i think the browns vex themselves of the baltimore curse and beat the ravens . maybe its just me lol','',positive
'usr boss lady bamboo on sunday come do it major with bdr','',neutral
'is it evil to laugh when a 3rd grader reads a short story , and at least five times , mistakes the name \" becky \" for \" blocky ? \" #stickingtoit','',negative
'i\'m going to geoff tate at backstage live in san antonio , tx - nov 21','',neutral
'celebrating st george\'s day , the bard\'s birth day or even world book day ? april 23rd is a great day for history , heritage & culture . enjoy !','',positive
'some of the madness and mayhem the cast of aladdin created when they flew into newark on monday ! !','',neutral
'moving to covina in december things are looking up rite about now ! :)',:),positive
'usr happy thursday ! enjoyed the show so much last night watched 4x . #thankyoutimeshifting ! ! have a great day my greek !','',positive
'-but saturday .. if you can make it to monroe , please do so ! the after party for 3 different games is all in one . #gsu #jsu #ull #ulm #tech','',positive
'if robbie keane score 10 goals tonight i may like him .','',neutral
'usr honda classic tomorrow , calling it now , tiger and rory coming down to the wire','',neutral
'in nyc . do i wanna see 5x tony winner , peter & the starcatcher or paul rudd on stage on thurs ?','',neutral
'usr \" van full of veteran kickers due into #redskins park tomorrow . no word on whether it will run over cundiff . \" watch it go wide rt .','',neutral
'usr obama is weak because he could have done it alone with the 14th ammendment when he knew that congress would block it .','',negative
'championship : team news : bellamy in frame for cardiff : all the team news from saturday\'s championship game ... #boro','',neutral
'i love you too riri ! ca not wait for friday ! <3',<3,positive
'this is as brutal of a loss as it gets . up 6-0 then up 2 with 2 outs in the 9th only to blow it . it\'s going to be a very long winter in wsh .','',negative
'carlos marin on fb 16 september 2012 thanks you salzburg for such beautiful il divo concert yesterday xxx gracias ...','',positive
'#flexthursday ! ! dis thursday ! ! ! ! ! wit usr usr crows nest we calln out da whol souf kum kick it wit #pinkcity !. .','',neutral
'microsoft issues critical patch for windows 7 , vista users : microsoft issues light patch tuesday , with just one ...','',neutral
'protest march in mexico city against drug war . \' i want justice for my murdered son \' #drugs #cannabis usr …','',negative
'* \" [ congress may provide for the case of removal of both ] , declaring what officer shall then act as president . \" ( article 2 , section 1 ) *','',neutral
'so glad i walked past the girl scout table today . it\'s a much better saturday knowing i\'m one box of thin mints richer .','',positive
'san antonio cyber : cyberspace the new battlefield in tehran\'s war - vancouver sun','',neutral
'usr he does not deserve the death penalty a la todd bertuzzi , but i think 3-5 games is fair , if not whole 1st rd .','',negative
'usr could you wish a friend happy birthday ? :) his name is laurin ! it\'s his 18th birthday and he\'s a big fan . thanks in advance !',:),positive
'tracking texas a&m football players in the 2012 nfl draft : texas a&m may have the biggest surprise of the 2012 n ...','',positive
'red cross : syria is now in civil war : the international committee of the red cross said on sunday it now conside ...','',neutral
'final destination 5 , august 24 . death how we\'ve missed you .','',positive
'rt usr : former nhl\'er pavol demitra among the 44 dead in the russian plane crash earlier today .','',neutral
'front line with kamran shahid latest - 25 june 2012 :','',neutral
'the clown has broken the record and become the 1st film to win 12 brazilian academy awards yesterday .','',neutral
'tickets have come to see #theused on november 8th at the nia ! sweet , even though evanescence are headline i\'m just going to see the used !','',neutral
'usr fca is tomorrow , i\'d love to see you there kenadee','',positive
'on a saturday , in zimmerman , i watched it begin again','',neutral
'usr usr tomorrow is the big day , see you at #bna','',positive
'i\'m volunteering at the 8th grade construction rodeo ! ! ! !','',neutral
'may have a man crush on ace ! like how is someone just naturally tht sweet ! #hehasfourbrot @ laurel tavern','',positive
'usr is addicted to act . she just took one on saturday . and she just signed up for a third test .','',neutral
'im so tired that zulu is the 1st word that pops in my mind','',negative
'raiders vs buccaneers game coverage : the raiders take on the tampa bay buccaneers this sunday in oakland and the ...','',neutral
'remember last new years and i sat there for 2 hours watching kasabian live at the o2','',neutral
'got a vibe that the mvc is going to be happy with ncaa pairings tomorrow . 3 will get in and i\'m starting to think wichita st will be # 4 .','',positive
'#jedward wins the last at #newmarket . tom segal of the racing post will be back tomorrow to preview every race at the #julyfestival . #racing','',positive
'iam not sure if #reggie realizes this but statistically gary carter is the 4th greatest catcher in the 100+ years of baseball #8 #kid #lgm','',positive
'iqaluit just would not be iqaluit without the drunks screaming at each other on a saturday morning ... depressing buggers .','',negative
'i do not think my plans for tomorrow are smart considering i have sat\'s the next day , well yolo','',negative
'really bored of this host on super sunday doing nothing but talk and rave about man utd #biasprick','',negative
'valentine day has been cancelled .. what ? why ? how ? you may be asking . but you see it\'s simple math .. 14-2-12 = 0','',negative
'end of the 1st quarter . usr are down 16-14 to the wichita wild','',neutral
'dr. mohamed morsi announced as egypt\'s 1st elected president after the glorious 25th of jan revolution . congratulations to #egypt','',positive
'just close your eyes the sun is going down you will be alright no one can hurt you now come morning light you and i will be safe and sound #np','',positive
'just watched \" project x \" for the 1st time , im unamazed .. y\'all hyped it way past what it was ..','',negative
'ufc 134 this sunday from 11am - anderson silva v yushin okami - do not miss it . in the sports bar live .','',positive
'totally curious with dream high 2 .. wanna watch this drama asap ! wanna compare it with the 1st one .. still theres a loooooooong holiday ( y )','',neutral
'fabio capello : \" from what i\'ve seen these days i can assure you russia are capable of getting a good result vs portugal tomorrow \" .','',positive
'view of my schedule for the rest of the week ? ? today : work than class , wed : halloween at work , thurs : work young life , friday : work than ....','',neutral
'devon alexander\'s trainer says he will destroy randall bailey on september 8 and then seek a showdown with p4p ...','',neutral
'\" valor \" video shoot tomorrow night ... hope it\'s stupid creative !','',negative
'price : i\'d take vitali fight : david price says he would fight vitali k ... click-1st-link ! 2win','',neutral
'i wish i was out md i wanna bear on negros shit is fun , going out sunday to ross snighter sunday finna pop off on twl','',positive
'this may be the sickest movie ever .. black forest now fairies ? #wow #iwantone','',negative
'we are in search for trade sales manager in muscat , oman . if interested you may apply @ …','',neutral
'photos : rihanna crowned carnaval queen : pop superstar visited the greystone manor supperclub wednesday night and was ...','',neutral
'even though i already know how it ends ... im watching the cmas tomorrow just to see blake drunk','',neutral
'usr gm the new cast of dwts is going to be on good morning america on tuesday morning , hope your appts . go well , love u ! !','',positive
'#wordtomymuva i\'m going to that lakers vs heat game feb 10th in miami #iamnotpetty','',neutral
'our coverage of garner vs . athens drive beings tomorrow night at 6:30 on & usr . hope you will join us !','',neutral
'i\'m supposed to sleep now because of work tomorrow but sen. #johnny enrile\'s life is interesting it\'s keeping me awake','',positive
'ni**as in paris . may be better than the original . … via usr','',positive
'it must be thursday everyday cuz niggas is thirsty all the time','',neutral
'usr five year old decided he needed to follow a 2nd team when abs not playing . which one ? after alot of thought : tonga','',neutral
'guess who paid for an nba league pass & guess who\'s watching his team lose for the 2nd night in a row ... fml !','',neutral
'10 things to know for friday : the u.s. postal service , on the brink of default on a second multibillion-dollar p ...','',neutral
'i\'m so gonna snatch up all the leftover #halloween candy at cvs tomorrow #letmeloveyou','',positive
'i wish it was sarah g . day \' cause that\'s my funday my i do not have to runday it\'s just another manic monday','',positive
'please be reminded that all proceeds from the kickball tournament benefits the 5th annual \" i know i can \" back-to-school drive aug 25 .','',positive
'how do y\'all feel about moving presidents day to august ? august lacks a three day weekend . then make lincoln\'s b-day a day off too . #boom','',neutral
'just ordered your amanda knox book rt usr looks like judgment day is oct 3 or 4 . #amandaknox','',neutral
'on the set of the axis of the nigerian economy , airing every tuesday 8:30 pm on nta international ( dstv )','',neutral
'rt usr : call the hospital in iqaluit & press 2 for english . every cdn should experience hearing an aboriginal language as 1st choice','',neutral
'florida ! ! get your tickets to the locash cowboys show aug 26th at boots n buckles . they are selling like hotcakes ! !','',positive
'tannehill may join quinn and rodgers , slide out of top 20 : texas a&m\'s ryan tannehill will be the third quarterb ...','',neutral
'next sat\'s kids \' club film is the lorax with more fun \' n \' free activities before the film from 10:30 am , film 11:15','',positive
'usr good morning ! do you know who else will be on this season of dwts ?','',neutral
'usr were going to be at boys and girls club to clean tomorrow at 10am . they told us to bring boots and gloves . all are welcome .','',positive
'1st prize . rm 5000 with 4 x ipad 2 ( each person ) trophy , & certificate of participation . lulz , wanna joinnnnnnnnnnnnn -___-',x,positive
'looking forward to some march fourth marching band madness tonight at usr','',positive
'remembering the good times with pavol demitra , i was there on this night .... deeply saddened by todays tragedy …','',negative
'tomorrow ? ? who promised you tomorrow ? ? give yourself to the lord today ! ! the winans .','',neutral
'i would love to watch vampire diaries tonight :) and some heroes ! great combination',:),positive
'3rd one dropped by afghans . this is not how you put pressure . #indvafg #wt20','',negative
'usr have trina call me when you get there , i\'m tryna go by there tomorrow','',neutral
'you know what ? goon may be a low brow comedy , but it was fun as hell . go netflix it .','',positive
